alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
SSA,24,2,2,inf,15251,-1,-1,-1,-1,1.1305947303771973
SSA,24,3,2,inf,15251,-1,-1,-1,-1,1.0887017250061035
SSA,24,4,2,inf,15251,-1,-1,-1,-1,1.0970842838287354
SSA,24,5,2,inf,15251,1,1,1,1,1.0884473323822021
SSA,24,1,2,inf,15251,-1,-1,-1,-1,1.1162793636322021
SSA,24,2,2,inf,15251,-1,-1,-1,-1,1.152979850769043
SSA,24,3,2,inf,15251,-1,-1,-1,-1,1.144592523574829
SSA,24,4,2,inf,15251,-1,-1,-1,-1,1.127504825592041
SSA,24,5,2,inf,15251,1,1,1,1,1.1699182987213135
SSA,1,1,3,inf,22851,-1,-1,-1,-1,1.7264175415039062
SSA,1,2,3,inf,22851,-1,-1,-1,-1,1.7639057636260986
SSA,1,3,3,inf,22851,1,1,1,1,1.6366353034973145
SSA,1,4,3,inf,22851,1,1,1,1,1.5814197063446045
SSA,1,5,3,inf,22851,3,3,3,3,1.5644252300262451
SSA,1,1,3,inf,22851,-1,-1,-1,-1,1.5995407104492188
SSA,1,2,3,inf,22851,-1,-1,-1,-1,1.5882632732391357
SSA,1,3,3,inf,22851,1,1,1,1,1.6145832538604736
SSA,1,4,3,inf,22851,1,1,1,1,1.5796465873718262
SSA,1,5,3,inf,22851,4,4,4,4,1.5691373348236084
SSA,1,1,3,inf,22851,-1,-1,-1,-1,1.5918748378753662
SSA,1,2,3,inf,22851,-1,-1,-1,-1,1.5790717601776123
SSA,1,3,3,inf,22851,1,1,1,1,1.728517770767212
SSA,1,4,3,inf,22851,1,1,1,1,1.655972957611084
SSA,1,5,3,inf,22851,4,4,4,4,1.5927820205688477
SSA,2,1,3,inf,22851,393,393,393,393,1.6069035530090332
SSA,2,2,3,inf,22851,1149,1149,1149,1149,1.6667590141296387
SSA,2,3,3,inf,22851,510,510,510,510,1.6825480461120605
SSA,2,4,3,inf,22851,-1,-1,-1,-1,1.6770062446594238
SSA,2,5,3,inf,22851,907,907,907,907,1.5910980701446533
SSA,2,1,3,inf,22851,105,105,105,105,1.7119269371032715
SSA,2,2,3,inf,22851,219,219,219,219,1.696699619293213
SSA,2,3,3,inf,22851,393,393,393,393,1.7034368515014648
SSA,2,4,3,inf,22851,-1,-1,-1,-1,1.6870417594909668
SSA,2,5,3,inf,22851,432,432,432,432,1.7374298572540283
SSA,2,1,3,inf,22851,57,57,57,57,1.7182600498199463
SSA,2,2,3,inf,22851,1186,1186,1186,1186,1.7160990238189697
SSA,2,3,3,inf,22851,296,296,296,296,1.733696460723877
